Gene	ID	Count
LOC100138755	6249	2
LOC100138767	6250	8
LOC100138783	6251	1
LOC100138791	6252	6
LOC100138814	6253	29
LOC100138824	6254	3
LOC100138828	6255	62
LOC100138869	6256	3
LOC100138911	6257	11
LOC100138921	6258	4
LOC100138964	6259	5
LOC100138973	6260	7
LOC100138998	6261	2
LOC100139009	6262	2
LOC100139027	6263	7
LOC100139031	6264	8
LOC100139041	6265	22
LOC100139061	6266	9
LOC100139101	6267	3
LOC100139148	6268	6
LOC100139150	6269	5
LOC100139151	6270	3
LOC100139157	6271	4
LOC100139161	6272	79
LOC100139162	6273	19
LOC100139164	6274	6
LOC100139191	6275	5
LOC100139217	6276	5
LOC100139303	6277	2
LOC100139318	6278	6
LOC100139319	6279	13
LOC100139325	6280	7
LOC100139352	6281	5
LOC100139356	6282	6
LOC100139359	6283	4
LOC100139362	6284	5
LOC100139381	6285	4
LOC100139405	6286	2
LOC100139419	6287	5
LOC100139447	6288	10
LOC100139452	6289	2
LOC100139472	6290	2
LOC100139490	6291	23
LOC100139500	6292	2
LOC100139502	6293	12
LOC100139518	6294	23
LOC100139548	6295	7
LOC100139549	6296	3
LOC100139555	6297	3
LOC100139577	6298	7
LOC100139648	6299	466
LOC100139722	6300	2
LOC100139758	6301	5
LOC100139760	6302	5
LOC100139764	6303	6
LOC100139771	6304	9
LOC100139773	6305	5
LOC100139785	6306	5
LOC100139788	6307	35
LOC100139805	6308	2
LOC100139843	6309	15
LOC100139857	6310	60
LOC100139898	6311	13
LOC100139916	6312	1
LOC100139934	6313	1
LOC100139950	6314	2
LOC100139987	6315	7
LOC100140088	6316	19
LOC100140102	6317	8
LOC100140115	6318	4
LOC100140121	6319	11
LOC100140123	6320	9
LOC100140162	6321	2
LOC100140164	6322	1
LOC100140166	6323	26
LOC100140180	6324	2
LOC100140202	6325	10
LOC100140203	6326	6
LOC100140207	6327	6
LOC100140212	6328	12
LOC100140226	6329	2
LOC100140272	6330	5
LOC100140275	6331	49
LOC100140276	6332	10
LOC100140337	6333	14
LOC100140338	6334	10
LOC100140355	6335	5
LOC100140405	6336	1
LOC100140410	6337	5
LOC100140422	6338	11
LOC100140430	6339	5
LOC100140532	6340	3
LOC100140540	6341	12
LOC100140560	6342	1
LOC100140569	6343	3
LOC100140586	6344	5
LOC100140607	6345	4
LOC100140616	6346	3
LOC100140623	6347	6
LOC100140633	6348	7
LOC100140640	6349	2
LOC100140685	6350	2
LOC100140687	6351	8
LOC100140710	6352	3
LOC100140787	6353	1
LOC100140788	6354	2
LOC100140797	6355	12
LOC100140801	6356	10
LOC100140827	6357	1
LOC100140857	6358	10
LOC100140899	6359	2
LOC100140907	6360	16
LOC100140915	6361	5
LOC100140923	6362	4
LOC100140928	6363	4
LOC100140931	6364	2
LOC100140934	6365	4
LOC100140959	6366	12
LOC100140960	6367	12
LOC100140997	6368	4
LOC100141053	6369	3
LOC100141098	6370	1
LOC100141108	6371	1
LOC100141109	6372	4
LOC100141141	6373	10
LOC100141172	6374	4
LOC100141191	6375	2
LOC100141215	6376	2
LOC100141222	6377	18
LOC100141235	6378	6
LOC100141246	6379	8
LOC100141258	6380	1
LOC100141470	6381	18
LOC100174923	6382	11
LOC100174924	6383	5
LOC100174927	6384	12
LOC100190887	6385	8
LOC100190916	6386	3
LOC100196898	6387	4
LOC100196899	6388	1
LOC100196901	6389	10
LOC100196902	6390	9
LOC100270684	6391	7
LOC100270756	6392	7
LOC100271685	6393	3
LOC100271850	6394	11
LOC100294744	6395	5
LOC100294754	6396	4
LOC100294758	6397	9
LOC100294773	6398	6
LOC100294775	6399	4
LOC100294785	6400	105
LOC100294795	6401	33
LOC100294797	6402	5
LOC100294802	6403	13
LOC100294818	6404	11
LOC100294820	6405	3
LOC100294848	6406	2
LOC100294852	6407	4
LOC100294865	6408	12
LOC100294868	6409	6
LOC100294870	6410	9
LOC100294894	6411	13
LOC100294916	6412	4
LOC100294918	6413	12
LOC100294927	6414	6
LOC100294941	6415	3
LOC100294963	6416	12
LOC100294973	6417	2
LOC100294977	6418	5
LOC100294978	6419	4
LOC100294979	6420	2
LOC100294980	6421	2
LOC100294994	6422	2
LOC100295005	6423	6
LOC100295009	6424	20
LOC100295015	6425	1
LOC100295028	6426	5
LOC100295034	6427	8
LOC100295064	6428	2
LOC100295067	6429	5
LOC100295084	6430	1
LOC100295088	6431	3
LOC100295089	6432	6
LOC100295097	6433	177
LOC100295130	6434	1
LOC100295146	6435	6
LOC100295148	6436	9
LOC100295169	6437	23
LOC100295193	6438	6
LOC100295196	6439	7
LOC100295214	6440	9
LOC100295221	6441	14
LOC100295227	6442	1
LOC100295228	6443	2
LOC100295234	6444	4
LOC100295237	6445	7
LOC100295249	6446	11
LOC100295263	6447	11
LOC100295268	6448	5
LOC100295298	6449	17
LOC100295316	6450	9
LOC100295338	6451	7
LOC100295355	6452	4
LOC100295378	6453	10
LOC100295381	6454	3
LOC100295390	6455	7
LOC100295394	6456	6
LOC100295410	6457	10
LOC100295417	6458	15
LOC100295424	6459	1
LOC100295456	6460	27
LOC100295476	6461	12
LOC100295509	6462	6
LOC100295531	6463	6
LOC100295532	6464	4
LOC100295548	6465	2
LOC100295560	6466	5
LOC100295590	6467	6
LOC100295593	6468	2
LOC100295594	6469	4
LOC100295597	6470	2
LOC100295610	6471	2
LOC100295614	6472	2
LOC100295626	6473	6
LOC100295627	6474	9
LOC100295636	6475	12
LOC100295639	6476	2
LOC100295656	6477	21
LOC100295687	6478	6
LOC100295705	6479	14
LOC100295709	6480	4
LOC100295712	6481	130
LOC100295742	6482	4
LOC100295744	6483	26
LOC100295754	6484	4
LOC100295762	6485	6
LOC100295767	6486	2
LOC100295769	6487	2
LOC100295775	6488	1
LOC100295780	6489	6
LOC100295785	6490	6
LOC100295789	6491	17
LOC100295800	6492	4
LOC100295806	6493	3
LOC100295808	6494	14
LOC100295814	6495	12
LOC100295820	6496	5
LOC100295837	6497	3
LOC100295849	6498	7
LOC100295850	6499	4
LOC100295858	6500	4
LOC100295873	6501	1
LOC100295883	6502	5
LOC100295892	6503	9
LOC100295902	6504	22
LOC100295904	6505	36
LOC100295917	6506	3
LOC100295923	6507	1
LOC100295930	6508	15
LOC100295932	6509	26
LOC100295933	6510	2
LOC100295951	6511	4
LOC100295969	6512	5
LOC100295973	6513	14
LOC100296004	6514	13
LOC100296018	6515	4
LOC100296019	6516	2
LOC100296050	6517	10
LOC100296063	6518	3
LOC100296067	6519	2
LOC100296075	6520	12
LOC100296081	6521	2
LOC100296082	6522	6
LOC100296093	6523	1
LOC100296121	6524	7
LOC100296139	6525	3
LOC100296141	6526	2
LOC100296148	6527	11
LOC100296151	6528	17
LOC100296173	6529	4
LOC100296192	6530	6
LOC100296201	6531	1
LOC100296203	6532	3
LOC100296205	6533	1
LOC100296206	6534	7
LOC100296211	6535	6
LOC100296216	6536	7
LOC100296226	6537	7
LOC100296238	6538	9
LOC100296242	6539	4
LOC100296248	6540	4
LOC100296268	6541	3
LOC100296270	6542	4
LOC100296271	6543	12
LOC100296275	6544	6
LOC100296311	6545	1
LOC100296324	6546	2
LOC100296331	6547	16
LOC100296333	6548	6
LOC100296370	6549	9
LOC100296381	6550	4
LOC100296398	6551	1
LOC100296399	6552	18
LOC100296424	6553	1
LOC100296451	6554	19
LOC100296458	6555	5
LOC100296460	6556	3
LOC100296463	6557	28
LOC100296470	6558	3
LOC100296479	6559	3
LOC100296483	6560	14
LOC100296486	6561	6
LOC100296502	6562	6
LOC100296524	6563	3
LOC100296543	6564	6
LOC100296545	6565	4
LOC100296560	6566	5
LOC100296567	6567	12
LOC100296588	6568	1
LOC100296593	6569	18
LOC100296596	6570	3
LOC100296605	6571	8
LOC100296607	6572	2
LOC100296613	6573	6
LOC100296618	6574	3
LOC100296620	6575	20
LOC100296627	6576	27
LOC100296637	6577	5
LOC100296661	6578	5
LOC100296711	6579	9
LOC100296722	6580	1
LOC100296737	6581	2
LOC100296776	6582	2
LOC100296782	6583	6
LOC100296784	6584	4
LOC100296812	6585	5
LOC100296837	6586	12
LOC100296876	6587	12
LOC100296883	6588	12
LOC100296890	6589	2
LOC100296900	6590	5
LOC100296937	6591	7
LOC100296943	6592	36
LOC100296964	6593	11
LOC100296970	6594	8
LOC100296992	6595	3
LOC100296999	6596	12
LOC100297006	6597	8
LOC100297007	6598	4
LOC100297008	6599	1
LOC100297011	6600	5
LOC100297019	6601	9
LOC100297029	6602	2
LOC100297034	6603	16
LOC100297037	6604	5
LOC100297046	6605	11
LOC100297047	6606	6
LOC100297056	6607	11
LOC100297058	6608	25
LOC100297073	6609	3
LOC100297075	6610	1
LOC100297084	6611	8
LOC100297087	6612	1
LOC100297090	6613	21
LOC100297097	6614	3
LOC100297100	6615	7
LOC100297121	6616	3
LOC100297122	6617	5
LOC100297127	6618	2
LOC100297153	6619	20
LOC100297155	6620	8
LOC100297158	6621	41
LOC100297183	6622	12
LOC100297185	6623	6
LOC100297221	6624	7
LOC100297223	6625	8
LOC100297225	6626	7
LOC100297241	6627	2
LOC100297242	6628	15
LOC100297243	6629	10
LOC100297269	6630	13
LOC100297290	6631	7
LOC100297291	6632	9
LOC100297330	6633	1
LOC100297333	6634	4
LOC100297336	6635	13
LOC100297337	6636	2
LOC100297344	6637	4
LOC100297352	6638	6
LOC100297358	6639	11
LOC100297361	6640	18
LOC100297382	6641	23
LOC100297384	6642	8
LOC100297408	6643	8
LOC100297420	6644	6
LOC100297422	6645	2
LOC100297452	6646	4
LOC100297454	6647	3
LOC100297465	6648	5
LOC100297468	6649	3
LOC100297485	6650	1
LOC100297493	6651	9
LOC100297496	6652	2
LOC100297513	6653	3
LOC100297528	6654	2
LOC100297536	6655	2
LOC100297562	6656	6
LOC100297566	6657	5
LOC100297567	6658	3
LOC100297592	6659	28
LOC100297600	6660	2
LOC100297608	6661	10
LOC100297610	6662	14
LOC100297611	6663	3
LOC100297614	6664	1
LOC100297621	6665	17
LOC100297622	6666	5
LOC100297645	6667	6
LOC100297656	6668	7
LOC100297677	6669	12
LOC100297679	6670	5
LOC100297694	6671	12
LOC100297695	6672	2
LOC100297703	6673	14
LOC100297707	6674	8
LOC100297708	6675	1
LOC100297709	6676	10
LOC100297725	6677	6
LOC100297734	6678	4
LOC100297748	6679	5
LOC100297751	6680	2
LOC100297754	6681	50
LOC100297758	6682	6
LOC100297780	6683	2
LOC100297783	6684	13
LOC100297793	6685	3
LOC100297795	6686	3
LOC100297813	6687	4
LOC100297815	6688	8
LOC100297854	6689	17
LOC100297857	6690	6
LOC100297865	6691	15
LOC100297900	6692	3
LOC100297903	6693	24
LOC100297905	6694	7
LOC100297910	6695	6
LOC100297914	6696	3
LOC100297935	6697	75
LOC100297937	6698	7
LOC100297981	6699	14
LOC100297992	6700	24
LOC100298036	6701	26
LOC100298057	6702	1
LOC100298103	6703	2
LOC100298119	6704	2
LOC100298130	6705	8
LOC100298143	6706	2
LOC100298176	6707	10
LOC100298177	6708	28
LOC100298192	6709	1
LOC100298213	6710	2
LOC100298252	6711	6
LOC100298308	6712	6
LOC100298336	6713	44
LOC100298347	6714	92
LOC100298353	6715	11
LOC100298362	6716	1
LOC100298391	6717	4
LOC100298420	6718	9
LOC100298428	6719	1
LOC100298456	6720	11
LOC100298482	6721	2
LOC100298485	6722	7
LOC100298507	6723	10
LOC100298518	6724	15
LOC100298541	6725	4
LOC100298542	6726	4
LOC100298588	6727	12
LOC100298591	6728	2
LOC100298623	6729	5
LOC100298629	6730	10
LOC100298655	6731	36
LOC100298680	6732	4
LOC100298683	6733	2
LOC100298692	6734	7
LOC100298718	6735	2
LOC100298723	6736	17
LOC100298735	6737	7
LOC100298754	6738	2
LOC100298760	6739	10
LOC100298766	6740	7
LOC100298767	6741	2
LOC100298791	6742	9
LOC100298796	6743	12
LOC100298818	6744	4
LOC100298822	6745	3
LOC100298824	6746	2
LOC100298838	6747	8
LOC100298868	6748	5
LOC100298871	6749	2
LOC100298880	6750	1
LOC100298890	6751	5
LOC100298905	6752	5
LOC100298918	6753	10
LOC100298923	6754	2
LOC100298939	6755	19
LOC100298968	6756	20
LOC100298980	6757	28
LOC100299025	6758	6
LOC100299043	6759	4
LOC100299044	6760	10
LOC100299071	6761	26
LOC100299092	6762	5
LOC100299139	6763	4
LOC100299171	6764	20
LOC100299236	6765	1
LOC100299267	6766	5
LOC100299276	6767	8
LOC100299277	6768	3
LOC100299281	6769	16
LOC100299284	6770	4
LOC100299286	6771	82
LOC100299291	6772	10
LOC100299302	6773	4
LOC100299326	6774	10
LOC100299334	6775	5
LOC100299346	6776	10
LOC100299353	6777	4
LOC100299402	6778	3
LOC100299449	6779	11
LOC100299473	6780	13
LOC100299475	6781	8
LOC100299477	6782	10
LOC100299478	6783	13
LOC100299504	6784	18
LOC100299548	6785	1
LOC100299582	6786	2
LOC100299595	6787	31
LOC100299596	6788	8
LOC100299600	6789	2
LOC100299645	6790	19
LOC100299692	6791	3
LOC100299693	6792	15
LOC100299729	6793	2
LOC100299737	6794	177
LOC100299757	6795	1
LOC100299770	6796	3
LOC100299783	6797	10
LOC100299784	6798	8
LOC100299905	6799	7
LOC100299906	6800	32
LOC100299927	6801	5
LOC100299937	6802	2
LOC100299951	6803	5
LOC100299970	6804	6
LOC100299984	6805	11
LOC100299988	6806	11
LOC100299991	6807	2
LOC100299995	6808	2
LOC100300004	6809	10
LOC100300008	6810	8
LOC100300012	6811	4
LOC100300014	6812	3
LOC100300021	6813	11
LOC100300030	6814	8
LOC100300032	6815	15
LOC100300034	6816	1
LOC100300040	6817	8
LOC100300059	6818	35
LOC100300091	6819	12
LOC100300164	6820	41
LOC100300171	6821	466
LOC100300188	6822	5
LOC100300196	6823	1
LOC100300211	6824	1
LOC100300220	6825	1
LOC100300257	6826	4
LOC100300263	6827	7
LOC100300295	6828	8
LOC100300305	6829	8
LOC100300326	6830	13
LOC100300346	6831	2
LOC100300349	6832	22
LOC100300398	6833	6
LOC100300400	6834	53
LOC100300443	6835	3
LOC100300457	6836	4
LOC100300494	6837	5
LOC100300544	6838	28
LOC100300550	6839	5
LOC100300568	6840	4
LOC100300589	6841	2
LOC100300593	6842	1
LOC100300624	6843	3
LOC100300626	6844	3
LOC100300634	6845	15
LOC100300664	6846	13
LOC100300684	6847	2
LOC100300695	6848	8
LOC100300713	6849	11
LOC100300732	6850	20
LOC100300734	6851	4
LOC100300738	6852	2
LOC100300748	6853	4
LOC100300759	6854	3
LOC100300760	6855	5
LOC100300765	6856	16
LOC100300816	6857	14
LOC100300817	6858	2
LOC100300829	6859	6
LOC100300830	6860	29
LOC100300862	6861	14
LOC100300875	6862	30
LOC100300922	6863	6
LOC100300938	6864	3
LOC100300956	6865	4
LOC100300968	6866	17
LOC100300971	6867	1
LOC100300980	6868	6
LOC100301027	6869	5
LOC100301031	6870	2
LOC100301102	6871	7
LOC100301114	6872	3
LOC100301148	6873	20
LOC100301169	6874	2
LOC100301173	6875	2
LOC100301175	6876	4
LOC100301205	6877	1
LOC100301210	6878	9
LOC100301213	6879	12
LOC100301222	6880	1
LOC100301224	6881	7
LOC100301247	6882	6
LOC100301250	6883	5
LOC100301263	6884	4
LOC100301272	6885	2
LOC100301293	6886	4
LOC100301295	6887	10
LOC100301323	6888	6
LOC100301340	6889	14
LOC100301342	6890	56
LOC100301346	6891	17
LOC100301359	6892	1
LOC100301361	6893	8
LOC100301375	6894	4
LOC100301381	6895	9
LOC100301430	6896	2
LOC100301431	6897	3
LOC100301467	6898	8
LOC100301478	6899	4
LOC100302388	6900	8
LOC100302389	6901	8
LOC100302527	6902	5
LOC100302586	6903	3
LOC100316905	6904	7
LOC100335151	6905	10
LOC100335160	6906	14
LOC100335169	6907	7
LOC100335177	6908	10
LOC100335194	6909	3
LOC100335204	6910	6
LOC100335258	6911	20
LOC100335264	6912	3
LOC100335275	6913	1
LOC100335287	6914	1
LOC100335289	6915	3
LOC100335302	6916	5
LOC100335340	6917	1
LOC100335341	6918	15
LOC100335352	6919	2
LOC100335358	6920	1
LOC100335386	6921	10
LOC100335393	6922	34
LOC100335404	6923	5
LOC100335409	6924	8
LOC100335434	6925	6
LOC100335435	6926	10
LOC100335456	6927	8
LOC100335465	6928	11
LOC100335468	6929	12
LOC100335478	6930	4
LOC100335495	6931	7
LOC100335506	6932	7
LOC100335514	6933	3
LOC100335527	6934	12
LOC100335532	6935	1
LOC100335533	6936	5
LOC100335569	6937	5
LOC100335574	6938	15
LOC100335582	6939	11
LOC100335621	6940	7
LOC100335666	6941	6
LOC100335669	6942	5
LOC100335675	6943	19
LOC100335678	6944	4
LOC100335690	6945	2
LOC100335696	6946	6
LOC100335703	6947	5
LOC100335712	6948	23
LOC100335722	6949	6
LOC100335745	6950	53
LOC100335747	6951	6
LOC100335751	6952	12
LOC100335771	6953	5
LOC100335790	6954	2
LOC100335812	6955	2
LOC100335819	6956	7
LOC100335839	6957	12
LOC100335855	6958	1
LOC100335856	6959	2
LOC100335867	6960	28
LOC100335875	6961	3
LOC100335882	6962	9
LOC100335887	6963	9
LOC100335896	6964	29
LOC100335902	6965	2
LOC100335935	6966	2
LOC100335939	6967	4
LOC100335953	6968	13
LOC100335975	6969	1
LOC100335985	6970	16
LOC100335990	6971	2
LOC100335993	6972	6
LOC100336007	6973	10
LOC100336047	6974	35
LOC100336055	6975	4
LOC100336082	6976	3
LOC100336086	6977	1
LOC100336095	6978	21
LOC100336099	6979	10
LOC100336102	6980	2
LOC100336105	6981	6
LOC100336134	6982	2
LOC100336170	6983	6
LOC100336179	6984	6
LOC100336181	6985	4
LOC100336186	6986	11
LOC100336195	6987	8
LOC100336208	6988	3
LOC100336222	6989	12
LOC100336228	6990	2
LOC100336229	6991	1
LOC100336231	6992	1
LOC100336251	6993	3
LOC100336279	6994	13
LOC100336382	6995	37
LOC100336386	6996	4
LOC100336389	6997	5
LOC100336390	6998	12
LOC100336391	6999	6
LOC100336395	7000	6
LOC100336399	7001	15
LOC100336402	7002	3
LOC100336403	7003	18
LOC100336406	7004	4
LOC100336407	7005	12
LOC100336408	7006	3
LOC100336410	7007	10
LOC100336412	7008	1
LOC100336413	7009	8
LOC100336416	7010	9
LOC100336419	7011	17
LOC100336421	7012	6
LOC100336423	7013	7
LOC100336424	7014	8
LOC100336426	7015	2
LOC100336430	7016	1
LOC100336434	7017	28
LOC100336437	7018	42
LOC100336438	7019	8
LOC100336450	7020	1
LOC100336452	7021	2
LOC100336453	7022	8
LOC100336454	7023	22
LOC100336456	7024	39
LOC100336459	7025	6
LOC100336462	7026	1
LOC100336467	7027	36
LOC100336468	7028	1
LOC100336470	7029	8
LOC100336471	7030	10
LOC100336473	7031	24
LOC100336474	7032	6
LOC100336475	7033	4
LOC100336476	7034	15
LOC100336477	7035	1
LOC100336480	7036	165
LOC100336481	7037	2
LOC100336482	7038	13
LOC100336485	7039	8
LOC100336488	7040	2
LOC100336494	7041	9
LOC100336497	7042	7
LOC100336499	7043	8
LOC100336501	7044	15
LOC100336502	7045	2
LOC100336508	7046	21
LOC100336512	7047	8
LOC100336514	7048	10
LOC100336518	7049	6
LOC100336520	7050	13
LOC100336521	7051	11
LOC100336523	7052	18
LOC100336525	7053	8
LOC100336526	7054	7
LOC100336528	7055	87
LOC100336530	7056	7
LOC100336534	7057	7
LOC100336535	7058	12
LOC100336536	7059	5
LOC100336537	7060	32
LOC100336538	7061	8
LOC100336540	7062	4
LOC100336542	7063	4
LOC100336544	7064	8
LOC100336545	7065	15
LOC100336547	7066	6
LOC100336551	7067	2
LOC100336552	7068	4
LOC100336554	7069	8
LOC100336560	7070	5
LOC100336564	7071	8
LOC100336565	7072	8
LOC100336569	7073	5
LOC100336571	7074	1
LOC100336572	7075	29
LOC100336576	7076	1
LOC100336578	7077	7
LOC100336579	7078	17
LOC100336581	7079	8
LOC100336582	7080	18
LOC100336584	7081	20
LOC100336591	7082	10
LOC100336592	7083	21
LOC100336593	7084	8
LOC100336601	7085	61
LOC100336604	7086	7
LOC100336605	7087	11
LOC100336606	7088	17
LOC100336608	7089	2
LOC100336609	7090	47
LOC100336611	7091	32
LOC100336612	7092	34
LOC100336613	7093	4
LOC100336614	7094	5
LOC100336616	7095	2
LOC100336617	7096	10
LOC100336619	7097	62
LOC100336621	7098	9
LOC100336623	7099	4
LOC100336624	7100	4
LOC100336625	7101	8
LOC100336626	7102	37
LOC100336629	7103	11
LOC100336630	7104	5
LOC100336635	7105	1
LOC100336636	7106	8
LOC100336637	7107	5
LOC100336638	7108	18
LOC100336641	7109	17
LOC100336644	7110	2
LOC100336648	7111	8
LOC100336649	7112	4
LOC100336651	7113	5
LOC100336655	7114	7
LOC100336656	7115	6
LOC100336662	7116	39
LOC100336663	7117	9
LOC100336664	7118	1
LOC100336666	7119	1
LOC100336667	7120	9
LOC100336670	7121	5
LOC100336671	7122	3
LOC100336674	7123	10
LOC100336675	7124	2
LOC100336677	7125	13
LOC100336678	7126	8
LOC100336679	7127	7
LOC100336680	7128	56
LOC100336683	7129	1
LOC100336688	7130	8
LOC100336691	7131	16
LOC100336694	7132	2
LOC100336698	7133	3
LOC100336700	7134	8
LOC100336704	7135	24
LOC100336705	7136	55
LOC100336707	7137	21
LOC100336708	7138	6
LOC100336710	7139	7
LOC100336712	7140	8
LOC100336715	7141	6
LOC100336718	7142	6
LOC100336720	7143	8
LOC100336724	7144	1
LOC100336725	7145	23
LOC100336727	7146	35
LOC100336728	7147	7
LOC100336729	7148	24
LOC100336730	7149	13
LOC100336732	7150	14
LOC100336733	7151	16
LOC100336734	7152	13
LOC100336735	7153	8
LOC100336737	7154	22
LOC100336738	7155	11
LOC100336740	7156	11
LOC100336744	7157	9
LOC100336745	7158	6
LOC100336746	7159	4
LOC100336747	7160	10
LOC100336751	7161	8
LOC100336753	7162	1
LOC100336755	7163	1
LOC100336756	7164	5
LOC100336760	7165	11
LOC100336761	7166	19
LOC100336762	7167	59
LOC100336765	7168	9
LOC100336768	7169	18
LOC100336770	7170	23
LOC100336775	7171	21
LOC100336777	7172	6
LOC100336779	7173	16
LOC100336780	7174	9
LOC100336782	7175	5
LOC100336783	7176	13
LOC100336787	7177	8
LOC100336788	7178	2
LOC100336789	7179	5
LOC100336791	7180	34
LOC100336796	7181	45
LOC100336798	7182	8
LOC100336799	7183	1
LOC100336804	7184	1
LOC100336808	7185	33
LOC100336810	7186	1
LOC100336812	7187	25
LOC100336813	7188	8
LOC100336815	7189	9
LOC100336816	7190	14
LOC100336818	7191	24
LOC100336819	7192	6
LOC100336820	7193	17
LOC100336821	7194	79
LOC100336824	7195	10
LOC100336828	7196	8
LOC100336829	7197	14
LOC100336831	7198	15
LOC100336832	7199	14
LOC100336833	7200	8
LOC100336835	7201	3
LOC100336837	7202	3
LOC100336838	7203	1
LOC100336840	7204	8
LOC100336841	7205	3
LOC100336842	7206	8
LOC100336844	7207	69
LOC100336845	7208	9
LOC100336848	7209	8
LOC100336849	7210	2
LOC100336854	7211	8
LOC100336855	7212	19
LOC100336856	7213	9
LOC100336859	7214	11
LOC100336860	7215	28
LOC100336865	7216	33
LOC100336868	7217	5
LOC100336870	7218	9
LOC100336872	7219	11
LOC100336873	7220	34
LOC100336880	7221	12
LOC100336886	7222	2
LOC100336887	7223	1
LOC100336888	7224	5
LOC100336891	7225	3
LOC100336893	7226	2
LOC100336895	7227	6
LOC100336898	7228	13
LOC100336900	7229	18
LOC100336902	7230	7
LOC100336909	7231	15
LOC100336912	7232	44
LOC100336913	7233	2
LOC100336915	7234	4
LOC100336917	7235	7
LOC100336918	7236	31
LOC100336919	7237	5
LOC100336920	7238	3
LOC100336922	7239	12
LOC100336923	7240	25
LOC100336924	7241	109
LOC100336926	7242	16
LOC100336927	7243	10
LOC100336928	7244	2
LOC100336929	7245	2
LOC100336931	7246	2
LOC100336935	7247	5
LOC100336936	7248	8
LOC100336938	7249	4
LOC100336940	7250	31
LOC100336942	7251	9
LOC100336947	7252	5
LOC100336948	7253	21
LOC100336949	7254	4
LOC100336952	7255	7
LOC100336955	7256	15
LOC100336958	7257	1
LOC100336960	7258	1
LOC100336961	7259	2
LOC100336964	7260	3
LOC100336965	7261	23
LOC100336967	7262	39
LOC100336969	7263	6
LOC100336971	7264	3
LOC100336972	7265	41
LOC100336975	7266	14
LOC100336976	7267	11
LOC100336977	7268	5
LOC100336978	7269	2
LOC100336979	7270	7
LOC100336985	7271	1
LOC100336987	7272	5
LOC100336989	7273	18
LOC100336990	7274	1
LOC100336995	7275	6
LOC100336996	7276	2
LOC100337005	7277	28
LOC100337011	7278	12
LOC100337013	7279	3
LOC100337014	7280	2
LOC100337015	7281	17
LOC100337016	7282	60
LOC100337018	7283	3
LOC100337019	7284	1
LOC100337021	7285	40
LOC100337023	7286	36
LOC100337027	7287	28
LOC100337029	7288	4
LOC100337030	7289	4
LOC100337038	7290	3
LOC100337039	7291	15
LOC100337041	7292	15
LOC100337044	7293	8
LOC100337047	7294	8
LOC100337050	7295	8
LOC100337051	7296	24
LOC100337057	7297	55
LOC100337060	7298	177
LOC100337062	7299	6
LOC100337064	7300	24
LOC100337065	7301	8
LOC100337066	7302	13
LOC100337069	7303	16
LOC100337072	7304	1
LOC100337074	7305	5
LOC100337075	7306	8
LOC100337076	7307	5
LOC100337078	7308	3
LOC100337079	7309	5
LOC100337082	7310	33
LOC100337083	7311	61
LOC100337088	7312	7
LOC100337089	7313	8
LOC100337090	7314	2
LOC100337091	7315	86
LOC100337095	7316	3
LOC100337096	7317	6
LOC100337101	7318	5
LOC100337105	7319	9
LOC100337106	7320	95
LOC100337107	7321	1
LOC100337109	7322	4
LOC100337112	7323	22
LOC100337114	7324	21
LOC100337117	7325	10
LOC100337118	7326	8
LOC100337119	7327	19
LOC100337121	7328	7
LOC100337122	7329	6
LOC100337124	7330	5
LOC100337125	7331	2
LOC100337126	7332	8
LOC100337128	7333	12
LOC100337133	7334	8
LOC100337134	7335	12
LOC100337137	7336	11
LOC100337139	7337	6
LOC100337140	7338	8
LOC100337141	7339	8
LOC100337145	7340	5
LOC100337146	7341	29
LOC100337149	7342	7
LOC100337150	7343	9
LOC100337153	7344	19
LOC100337154	7345	11
LOC100337155	7346	2
LOC100337156	7347	8
LOC100337159	7348	1
LOC100337160	7349	1
LOC100337161	7350	10
LOC100337164	7351	1
LOC100337166	7352	47
LOC100337167	7353	18
LOC100337173	7354	126
LOC100337174	7355	11
LOC100337175	7356	8
LOC100337178	7357	8
LOC100337179	7358	2
LOC100337182	7359	16
LOC100337183	7360	5
LOC100337187	7361	2
LOC100337188	7362	8
LOC100337190	7363	6
LOC100337192	7364	9
LOC100337193	7365	16
LOC100337196	7366	19
LOC100337197	7367	3
LOC100337200	7368	8
LOC100337204	7369	28
LOC100337206	7370	6
LOC100337210	7371	8
LOC100337214	7372	5
LOC100337220	7373	6
LOC100337222	7374	10
LOC100337223	7375	4
LOC100337224	7376	8
LOC100337226	7377	32
LOC100337227	7378	4
LOC100337233	7379	34
LOC100337235	7380	12
LOC100337236	7381	7
LOC100337238	7382	5
LOC100337240	7383	3
LOC100337241	7384	6
LOC100337242	7385	8
LOC100337250	7386	11
LOC100337251	7387	18
LOC100337252	7388	11
LOC100337253	7389	3
LOC100337254	7390	27
LOC100337255	7391	9
LOC100337258	7392	49
LOC100337259	7393	6
LOC100337268	7394	5
LOC100337270	7395	21
LOC100337272	7396	8
LOC100337277	7397	2
LOC100337278	7398	8
LOC100337279	7399	2
LOC100337282	7400	9
LOC100337285	7401	26
LOC100337286	7402	5
LOC100337287	7403	6
LOC100337288	7404	11
LOC100337289	7405	8
LOC100337291	7406	32
LOC100337293	7407	6
LOC100337295	7408	9
LOC100337299	7409	3
LOC100337300	7410	5
LOC100337301	7411	8
LOC100337302	7412	8
LOC100337304	7413	22
